z Tu Tv Tw
3.200000000000000000e+02 1.456674699163194050e-09 3.425204454841977292e-09 -2.362298717691232806e-07
3.225000000000000000e+02 1.333091009115410929e-09 3.065168812517395100e-09 -2.038392031090102269e-07
3.250000000000000000e+02 1.150070564160012227e-09 2.700216729208528071e-09 -1.775058814415843679e-07
3.275000000000000000e+02 1.056083937511675397e-09 2.320737257136338549e-09 -1.564336187490436500e-07
3.300000000000000000e+02 1.066222451264468630e-09 1.859760337839322620e-09 -1.388872198673057992e-07
3.325000000000000000e+02 1.079520142281605680e-09 1.423972249835771860e-09 -1.230025956465368006e-07
3.350000000000000000e+02 1.050359140235258826e-09 1.143336103710853928e-09 -1.087676345882883841e-07
3.375000000000000000e+02 9.985820433885036769e-10 9.298746554498629729e-10 -9.527331736192915206e-08
3.400000000000000000e+02 9.078806415189066043e-10 7.524467279621686313e-10 -8.143598837375138042e-08
3.425000000000000000e+02 7.757123099355425241e-10 6.256799191817430219e-10 -6.787767567112535978e-08
3.450000000000000000e+02 6.490764856943205713e-10 5.402252194939334977e-10 -5.601309397093085848e-08
3.475000000000000000e+02 5.481482429735627541e-10 4.798971684985475311e-10 -4.649198034129024462e-08
3.500000000000000000e+02 4.509948086889165409e-10 4.186331173704468298e-10 -3.898758879741952676e-08
3.525000000000000000e+02 3.677514703249156967e-10 3.646166417016546587e-10 -3.289028903493003883e-08
3.550000000000000000e+02 3.028286799876563877e-10 3.233926288997582658e-10 -2.770410403475944077e-08
3.575000000000000000e+02 2.356560932717940011e-10 2.920014301150864510e-10 -2.317886687891549463e-08
3.600000000000000000e+02 1.766390655966759751e-10 2.660313918332297775e-10 -1.922866315554117770e-08
3.625000000000000000e+02 1.376337226174924829e-10 2.426890710470331319e-10 -1.574949484393839138e-08
3.650000000000000000e+02 1.153682867883808180e-10 2.183662072461576596e-10 -1.276135448034741429e-08
3.675000000000000000e+02 9.943872799228145853e-11 1.898250971851552413e-10 -1.030633190749190685e-08
3.700000000000000000e+02 8.691824349023201097e-11 1.603923865811400261e-10 -8.342792035912299939e-09
3.725000000000000000e+02 7.756711144243387738e-11 1.347502298003876861e-10 -6.836840053757037544e-09
3.750000000000000000e+02 6.746703567216880269e-11 1.147952071493354132e-10 -5.672472256368066748e-09
3.775000000000000000e+02 5.965564233246099603e-11 9.650985617089425340e-11 -4.741671560047398841e-09
3.800000000000000000e+02 5.497776328163351925e-11 8.068767245813886294e-11 -4.004392254472759915e-09
3.825000000000000000e+02 5.182152301549535027e-11 6.799249597916451817e-11 -3.422596109937321620e-09
3.850000000000000000e+02 4.844000499902274997e-11 5.833910582703012641e-11 -2.929939370687453886e-09
3.875000000000000000e+02 4.444622397924000613e-11 5.274978113327908361e-11 -2.522496969126670848e-09
3.900000000000000000e+02 3.974237807840832040e-11 4.981680603121890801e-11 -2.187880463101566314e-09
3.925000000000000000e+02 3.481265648854387730e-11 4.675447976698346834e-11 -1.925352189011342368e-09
3.950000000000000000e+02 3.082510616257742895e-11 4.214881689219409362e-11 -1.699519333269305488e-09
3.975000000000000000e+02 2.720250338059350717e-11 3.683293635722751068e-11 -1.493514497573391984e-09
4.000000000000000000e+02 2.434212483681250229e-11 3.101945644481509091e-11 -1.293611544638030933e-09
4.025000000000000000e+02 2.225214931936076066e-11 2.479821320797074817e-11 -1.106302182842087106e-09
4.050000000000000000e+02 1.997225403135346255e-11 1.885673983730746946e-11 -9.335423130320359289e-10
4.075000000000000000e+02 1.759763795738465588e-11 1.388185219433323879e-11 -7.971038552359354609e-10
4.100000000000000000e+02 1.522302478097366798e-11 1.063978138830614094e-11 -6.910126453311946083e-10
4.125000000000000000e+02 1.336131809673699016e-11 8.770020900972166572e-12 -6.166701748126461301e-10
4.150000000000000000e+02 1.180238923878152625e-11 8.028792044501796035e-12 -5.598049460092847087e-10
4.175000000000000000e+02 1.057819695050510863e-11 7.448447582875577370e-12 -5.282066517454424402e-10
4.200000000000000000e+02 9.216877299906953751e-12 7.221789170246469281e-12 -5.019118264336995671e-10
4.225000000000000000e+02 7.875298023679983167e-12 6.927628981923253988e-12 -4.842103510530086061e-10
4.250000000000000000e+02 6.199761193281601619e-12 7.048897314599688577e-12 -4.582800862084089349e-10
4.275000000000000000e+02 4.668423589802672981e-12 7.255943848785293833e-12 -4.345801500919293986e-10
