z Tu Tv Tw
6.250000000000000000e+02 2.999058779096230625e-14 1.397211235598660953e-14 4.543781529416785149e-18
6.275000000000000000e+02 -1.576836439198814218e-14 -9.060840966412796783e-15 3.531274258465957873e-18
6.300000000000000000e+02 3.834657036350108555e-14 2.486331140971742633e-14 4.981835798924250293e-18
6.325000000000000000e+02 4.683897714130580168e-14 2.459046299918554635e-14 -8.472671349235572785e-18
6.350000000000000000e+02 2.418732947262469815e-12 1.219950718223117330e-12 5.721387231170938361e-16
6.375000000000000000e+02 -6.900791049702092823e-14 1.954276740434579520e-14 -1.104504365775200067e-14
6.400000000000000000e+02 -2.020101419475395146e-13 -5.426738880487391495e-12 1.206856107768906303e-12
6.425000000000000000e+02 -1.105900423681305289e-10 1.225278970196086364e-09 -1.811545998063696674e-10
6.450000000000000000e+02 2.095987925940789814e-08 -2.140173660336586152e-08 3.208386956238763044e-09
6.475000000000000000e+02 4.268506439188968012e-07 1.216287938518689763e-07 3.724347187646546212e-08
6.500000000000000000e+02 3.084458531054679250e-06 -1.412827921058124097e-07 -3.431726166051179372e-07
6.525000000000000000e+02 3.447516998846822525e-06 7.506067822987460812e-07 5.068839543465184190e-07
6.550000000000000000e+02 -1.315290597119655913e-06 -1.054917322767323546e-06 -6.517101246738214100e-07
6.575000000000000000e+02 -7.085252176818812250e-06 1.864394480662667789e-07 4.745611366634093074e-07
6.600000000000000000e+02 -8.978765595452386890e-06 -9.370430263288654091e-07 -6.587746766798269333e-07
6.625000000000000000e+02 -1.149780653159950740e-05 5.160201634907935412e-07 2.742564293710484854e-07
6.650000000000000000e+02 -1.159204727848646110e-05 -8.571826243496616520e-07 -4.105168781292814245e-07
6.675000000000000000e+02 -1.234164986115047207e-05 3.722845176298505989e-07 1.030313652820167397e-07
6.700000000000000000e+02 -1.104188883170991180e-05 -7.768354521317632601e-07 -2.670022064632515870e-07
6.725000000000000000e+02 -1.098283716193009271e-05 2.209443110473330345e-07 9.712449773576354242e-08
6.750000000000000000e+02 -9.787776051086893896e-06 -8.228733148257560753e-07 -2.666936735051597534e-07
6.775000000000000000e+02 -1.002853293459793414e-05 1.260335280448998771e-07 1.203708462537617108e-07
6.800000000000000000e+02 -9.263103605940159704e-06 -9.137664755371588414e-07 -2.566981286814956584e-07
