time z u v w u_mag
4.000000000000000000e+03 3.075000000000000000e+02 4.259120504437557742e+00 4.094347778227724000e+00 3.049978727150966552e-05 5.907943060095363741e+00
4.000000000000000000e+03 3.100000000000000000e+02 4.259484745894789093e+00 4.095056515447239143e+00 -3.412341956848807134e-05 5.908696824713693729e+00
4.000000000000000000e+03 3.125000000000000000e+02 4.259796147295195290e+00 4.095849054035695325e+00 3.901678843104685002e-05 5.909470593164704688e+00
4.000000000000000000e+03 3.150000000000000000e+02 4.260100926887607109e+00 4.096679101576476967e+00 -4.434796754213926303e-05 5.910265609135416653e+00
4.000000000000000000e+03 3.175000000000000000e+02 4.260391929227472119e+00 4.097398836398378208e+00 5.011268390681427513e-05 5.910974252833169906e+00
4.000000000000000000e+03 3.200000000000000000e+02 4.260857641982719102e+00 4.097972830489028162e+00 -5.717270819610671207e-05 5.911707804681952894e+00
4.000000000000000000e+03 3.225000000000000000e+02 4.261559861102692359e+00 4.098492641096012967e+00 6.437256612981430567e-05 5.912574260254461755e+00
4.000000000000000000e+03 3.250000000000000000e+02 4.262532598647576165e+00 4.099034915032214066e+00 -7.310794636283974039e-05 5.913651274342374364e+00
4.000000000000000000e+03 3.275000000000000000e+02 4.263900610543119640e+00 4.099572714361070958e+00 8.244833779130280335e-05 5.915010132174036706e+00
4.000000000000000000e+03 3.300000000000000000e+02 4.265723729299356393e+00 4.099954575490871278e+00 -9.294062730736992307e-05 5.916589090382574412e+00
4.000000000000000000e+03 3.325000000000000000e+02 4.267895840897992343e+00 4.100035800519573392e+00 1.052838395398641703e-04 5.918211595184920348e+00
4.000000000000000000e+03 3.350000000000000000e+02 4.270027384705182172e+00 4.099694665757831480e+00 -1.179828299737571169e-04 5.919512668496905050e+00
4.000000000000000000e+03 3.375000000000000000e+02 4.271731009161891635e+00 4.098973998944960506e+00 1.330348865472249012e-04 5.920242704176949644e+00
4.000000000000000000e+03 3.400000000000000000e+02 4.272855018296478846e+00 4.098068977053141104e+00 -1.493321654480629776e-04 5.920427296265605932e+00
4.000000000000000000e+03 3.425000000000000000e+02 4.273448078879970247e+00 4.097213745262513918e+00 1.672935170714144387e-04 5.920263421946535765e+00
4.000000000000000000e+03 3.450000000000000000e+02 4.273861451050640525e+00 4.096508497186578168e+00 -1.874416038472773800e-04 5.920073783782840771e+00
4.000000000000000000e+03 3.475000000000000000e+02 4.274254555926181531e+00 4.095962231794289643e+00 2.094350041945411205e-04 5.919979616265920619e+00
4.000000000000000000e+03 3.500000000000000000e+02 4.274788443940727767e+00 4.095637575564451183e+00 -2.331437387559178495e-04 5.920140492013736377e+00
4.000000000000000000e+03 3.525000000000000000e+02 4.275352684861037034e+00 4.095593252127367023e+00 2.591535040896258122e-04 5.920517269122711035e+00
4.000000000000000000e+03 3.550000000000000000e+02 4.276070964152964393e+00 4.095702816790433687e+00 -2.876071727406175451e-04 5.921111765256170223e+00
4.000000000000000000e+03 3.575000000000000000e+02 4.277219435843079509e+00 4.096131644837289976e+00 3.180568753344828405e-04 5.922237808071490583e+00
4.000000000000000000e+03 3.600000000000000000e+02 4.278362597657701549e+00 4.096608431945576001e+00 -3.515989973987455213e-04 5.923393223933879348e+00
4.000000000000000000e+03 3.625000000000000000e+02 4.279194484853414693e+00 4.097045799917522935e+00 3.870984191026988880e-04 5.924296572224156066e+00
4.000000000000000000e+03 3.650000000000000000e+02 4.280179772961809626e+00 4.097431665628565867e+00 -4.254439675883288623e-04 5.925275126470471498e+00
4.000000000000000000e+03 3.675000000000000000e+02 4.280948165574290698e+00 4.097605269950431506e+00 4.661079323934860428e-04 5.925950249699708294e+00
4.000000000000000000e+03 3.700000000000000000e+02 4.281656092729317464e+00 4.097645004189724993e+00 -5.094590952367233222e-04 5.926489157698314081e+00
4.000000000000000000e+03 3.725000000000000000e+02 4.281827381602475668e+00 4.097383852661381276e+00 5.555092440990921053e-04 5.926432356020058023e+00
4.000000000000000000e+03 3.750000000000000000e+02 4.282067749282905567e+00 4.097273863300034513e+00 -6.042755634710485040e-04 5.926529986887715928e+00
4.000000000000000000e+03 3.775000000000000000e+02 4.282094117499524621e+00 4.097089607011001000e+00 6.557127362507397632e-04 5.926421661421062304e+00
4.000000000000000000e+03 3.800000000000000000e+02 4.282358371239374684e+00 4.096973226471158469e+00 -7.102279746715186399e-04 5.926532151483632660e+00
4.000000000000000000e+03 3.825000000000000000e+02 4.282371334152346165e+00 4.096746428094503401e+00 7.677336700824004181e-04 5.926384743592825188e+00
4.000000000000000000e+03 3.850000000000000000e+02 4.282618031705675676e+00 4.096515998542995973e+00 -8.284449228198776001e-04 5.926403733979849875e+00
4.000000000000000000e+03 3.875000000000000000e+02 4.282595310881018413e+00 4.096263103601699207e+00 8.925200295508860975e-04 5.926212517898823862e+00
4.000000000000000000e+03 3.900000000000000000e+02 4.282895196230516177e+00 4.096106022684701919e+00 -9.598199663694109186e-04 5.926320674096423602e+00
4.000000000000000000e+03 3.925000000000000000e+02 4.282917207604526766e+00 4.096003024809965254e+00 1.030819850733243927e-03 5.926265404876573939e+00
4.000000000000000000e+03 3.950000000000000000e+02 4.283262649577704195e+00 4.095964209053699179e+00 -1.105199050935119906e-03 5.926488247569655421e+00
4.000000000000000000e+03 3.975000000000000000e+02 4.283228378404193570e+00 4.095988470633111334e+00 1.183441117689002561e-03 5.926480261813016348e+00
4.000000000000000000e+03 4.000000000000000000e+02 4.283533156785866325e+00 4.096085725200600436e+00 -1.265356136641737888e-03 5.926767767898635242e+00
4.000000000000000000e+03 4.025000000000000000e+02 4.283433894954296051e+00 4.096259741570861479e+00 1.351214720578158661e-03 5.926816314737511249e+00
4.000000000000000000e+03 4.050000000000000000e+02 4.283733338938207957e+00 4.096375800686485213e+00 -1.440932853045752979e-03 5.927112964662308414e+00
4.000000000000000000e+03 4.075000000000000000e+02 4.283555257796187732e+00 4.096497286703223217e+00 1.534647348737212813e-03 5.927068248443130294e+00
4.000000000000000000e+03 4.100000000000000000e+02 4.283834965400909134e+00 4.096513770235098661e+00 -1.632402742362486399e-03 5.927281817600366765e+00
4.000000000000000000e+03 4.125000000000000000e+02 4.283596838855645572e+00 4.096597724786920303e+00 1.734242329202122148e-03 5.927167772568944670e+00
4.000000000000000000e+03 4.150000000000000000e+02 4.283938437860607351e+00 4.096616767471862097e+00 -1.840187962529114428e-03 5.927427845634472448e+00
4.000000000000000000e+03 4.175000000000000000e+02 4.283734301568212111e+00 4.096829478640584554e+00 1.950271993219273485e-03 5.927427363287670836e+00
4.000000000000000000e+03 4.200000000000000000e+02 4.284225452782390420e+00 4.096951478015613546e+00 -2.064515528307205115e-03 5.927866682518017072e+00
4.000000000000000000e+03 4.225000000000000000e+02 4.284060757044117373e+00 4.097277126983879469e+00 2.182978854633585604e-03 5.927972772436405968e+00
4.000000000000000000e+03 4.250000000000000000e+02 4.284687290388868419e+00 4.097457169298729163e+00 -2.305687049573073352e-03 5.928550054342985653e+00
4.000000000000000000e+03 4.275000000000000000e+02 4.284498829839029632e+00 4.097821716843549567e+00 2.432669680442123370e-03 5.928665867107742571e+00
4.000000000000000000e+03 4.300000000000000000e+02 4.285218211218698059e+00 4.097998370475650631e+00 -2.563975073274756943e-03 5.929307913757696724e+00
4.000000000000000000e+03 4.325000000000000000e+02 4.284949245914761562e+00 4.098360647907611565e+00 2.699596815516381275e-03 5.929363990193732725e+00
4.000000000000000000e+03 4.350000000000000000e+02 4.285738879460154749e+00 4.098521485842645973e+00 -2.839579320239363300e-03 5.930045883131167095e+00
4.000000000000000000e+03 4.375000000000000000e+02 4.285335728603665295e+00 4.098860036655084471e+00 2.983885412751559850e-03 5.929988601212263788e+00
4.000000000000000000e+03 4.400000000000000000e+02 4.286177237792853312e+00 4.098993691822474084e+00 -3.132541154047627490e-03 5.930689202123822668e+00
4.000000000000000000e+03 4.425000000000000000e+02 4.285595337526652671e+00 4.099287522784821114e+00 3.285484848538950450e-03 5.930471851876559342e+00
4.000000000000000000e+03 4.450000000000000000e+02 4.286496640768223898e+00 4.099388641619224671e+00 -3.442717545366077471e-03 5.931193180015137401e+00
4.000000000000000000e+03 4.475000000000000000e+02 4.285737237218250506e+00 4.099644997948463043e+00 3.604159809742927233e-03 5.930821677107727119e+00
4.000000000000000000e+03 4.500000000000000000e+02 4.286745228393284535e+00 4.099733372968726641e+00 -3.769782148848055143e-03 5.931611298276680877e+00
4.000000000000000000e+03 4.525000000000000000e+02 4.285840238353634035e+00 4.099987736026037943e+00 3.939491582383372256e-03 5.931133239428110215e+00
4.000000000000000000e+03 4.550000000000000000e+02 4.286999179205861488e+00 4.100091094661388880e+00 -4.113225131445802894e-03 5.932042301404663043e+00
4.000000000000000000e+03 4.575000000000000000e+02 4.285967475211320377e+00 4.100375754400783279e+00 4.290873381004190606e-03 5.931493651471059003e+00
4.000000000000000000e+03 4.600000000000000000e+02 4.287285062402092173e+00 4.100498490068775759e+00 -4.472344025046189574e-03 5.932530747936625382e+00
4.000000000000000000e+03 4.625000000000000000e+02 4.286115212000251695e+00 4.100817980304819699e+00 4.657505091178011473e-03 5.931906389221338394e+00
4.000000000000000000e+03 4.650000000000000000e+02 4.287570224951611664e+00 4.100933969739895879e+00 -4.846248147769083477e-03 5.933038120910680391e+00
4.000000000000000000e+03 4.675000000000000000e+02 4.286238579417051220e+00 4.101263228693476037e+00 5.038417993629213526e-03 5.932303651733634275e+00
4.000000000000000000e+03 4.700000000000000000e+02 4.287806400163230336e+00 4.101331532730882579e+00 -5.233901813574976490e-03 5.933483922652998288e+00
4.000000000000000000e+03 4.725000000000000000e+02 4.286288874790187720e+00 4.101630666740146758e+00 5.432529956236398401e-03 5.932594369824645497e+00
4.000000000000000000e+03 4.750000000000000000e+02 4.287954707828184553e+00 4.101610900491298395e+00 -5.634191397105924731e-03 5.933784568007808957e+00
4.000000000000000000e+03 4.775000000000000000e+02 4.286239730059338449e+00 4.101843231768572018e+00 5.838716291744985680e-03 5.932706213200914291e+00
4.000000000000000000e+03 4.800000000000000000e+02 4.288007827630539559e+00 4.101717558542468112e+00 -6.045999642324671568e-03 5.933897084883427375e+00
4.000000000000000000e+03 4.825000000000000000e+02 4.286109689259970601e+00 4.101886126322072279e+00 6.255892994965154413e-03 5.932642345353279723e+00
4.000000000000000000e+03 4.850000000000000000e+02 4.288013653946934234e+00 4.101687788535842039e+00 -6.468309854860748373e-03 5.933881162451077884e+00
4.000000000000000000e+03 4.875000000000000000e+02 4.285966878137294600e+00 4.101841544457708544e+00 6.683148191091023947e-03 5.932508811691635131e+00
4.000000000000000000e+03 4.900000000000000000e+02 4.288039809687402837e+00 4.101621359393022637e+00 -6.900362512672267648e-03 5.933854632555119579e+00
4.000000000000000000e+03 4.925000000000000000e+02 4.285858414752358847e+00 4.101798620403460660e+00 7.119912640963798472e-03 5.932401281673665316e+00
4.000000000000000000e+03 4.950000000000000000e+02 4.288107051620286825e+00 4.101576345309445593e+00 -7.341809994763205324e-03 5.933872639746459399e+00
4.000000000000000000e+03 4.975000000000000000e+02 4.285778870549824759e+00 4.101782660492862220e+00 7.566074845004449115e-03 5.932333332396266812e+00
4.000000000000000000e+03 5.000000000000000000e+02 4.288198871231335474e+00 4.101553136701157065e+00 -7.792770800203380199e-03 5.933923526612855603e+00
4.000000000000000000e+03 5.025000000000000000e+02 4.285705717043444274e+00 4.101782275581554060e+00 8.021956456293586474e-03 5.932280816107684096e+00
4.000000000000000000e+03 5.050000000000000000e+02 4.288298745434222958e+00 4.101537728465828536e+00 -8.253716356629475434e-03 5.933985675071608235e+00
4.000000000000000000e+03 5.075000000000000000e+02 4.285627225975237486e+00 4.101786834466274456e+00 8.488117713950632873e-03 5.932227912307769913e+00
4.000000000000000000e+03 5.100000000000000000e+02 4.288401700856755205e+00 4.101523739736534502e+00 -8.725240730689920454e-03 5.934051083817807104e+00
4.000000000000000000e+03 5.125000000000000000e+02 4.285541302280106102e+00 4.101793395234709649e+00 8.965147958343527498e-03 5.932171076816452171e+00
4.000000000000000000e+03 5.150000000000000000e+02 4.288507789107016244e+00 4.101509881440544625e+00 -9.207911051782577405e-03 5.934118902618308766e+00
4.000000000000000000e+03 5.175000000000000000e+02 4.285448058921123682e+00 4.101801480900383545e+00 9.453586857862064305e-03 5.932110065122855325e+00
4.000000000000000000e+03 5.200000000000000000e+02 4.288617733631472362e+00 4.101495836511380055e+00 -9.702239151233109024e-03 5.934189438801484862e+00
4.000000000000000000e+03 5.225000000000000000e+02 4.285347669333506637e+00 4.101810963157389800e+00 9.953919230676072302e-03 5.932044917652623539e+00
4.000000000000000000e+03 5.250000000000000000e+02 4.288732191906370339e+00 4.101481413474962423e+00 -1.020868358672335705e-02 5.934263039012946273e+00
4.000000000000000000e+03 5.275000000000000000e+02 4.285240181504164525e+00 4.101821777286600579e+00 1.046657809816060360e-02 5.931975628326328298e+00
4.000000000000000000e+03 5.300000000000000000e+02 4.288851735831901379e+00 4.101466456135660188e+00 -1.072765244389705525e-02 5.934340012611452053e+00
4.000000000000000000e+03 5.325000000000000000e+02 4.285125545908273104e+00 4.101833891074885052e+00 1.099194719103985772e-02 5.931902143247919312e+00
4.000000000000000000e+03 5.350000000000000000e+02 4.288976879387398355e+00 4.101450829268596721e+00 -1.125950558764564000e-02 5.934420641755503212e+00
4.000000000000000000e+03 5.375000000000000000e+02 4.285003641470642499e+00 4.101847296406607946e+00 1.153036297906025361e-02 5.931824373641324755e+00
4.000000000000000000e+03 5.400000000000000000e+02 4.289108098178349593e+00 4.101434410954184706e+00 -1.180455648691425274e-02 5.934505190222017390e+00
4.000000000000000000e+03 5.425000000000000000e+02 4.284874293401568224e+00 4.101862003792694722e+00 1.208211631527787537e-02 5.931742204946743868e+00
4.000000000000000000e+03 5.450000000000000000e+02 4.289245841188981778e+00 4.101417088367854014e+00 -1.236307371512936765e-02 5.934593908980168031e+00
4.000000000000000000e+03 5.475000000000000000e+02 4.284737286369168174e+00 4.101878039039348778e+00 1.264745382740903139e-02 5.931655504026159598e+00
4.000000000000000000e+03 5.500000000000000000e+02 4.289390539456043427e+00 4.101398754396140767e+00 -1.293528225239520824e-02 5.934687040111228384e+00
4.000000000000000000e+03 5.525000000000000000e+02 4.284592371150864665e+00 4.101895440256875247e+00 1.322657914367692325e-02 5.931564121892317409e+00
4.000000000000000000e+03 5.550000000000000000e+02 4.289542613101309243e+00 4.101379305255709262e+00 -1.352136464269524004e-02 5.934784820235154079e+00
4.000000000000000000e+03 5.575000000000000000e+02 4.284439271038181118e+00 4.101914256561373762e+00 1.381965399193769983e-02 5.931467897429108405e+00
4.000000000000000000e+03 5.600000000000000000e+02 4.289702475512466862e+00 4.101358638465771200e+00 -1.412146204539353224e-02 5.934887482120102753e+00
4.000000000000000000e+03 5.625000000000000000e+02 4.284277686079685843e+00 4.101934546730590547e+00 1.442679921358031546e-02 5.931366659517665063e+00
4.000000000000000000e+03 5.650000000000000000e+02 4.289870537067709044e+00 4.101336651662209398e+00 -1.473567521996024289e-02 5.934995256543476039e+00
4.000000000000000000e+03 5.675000000000000000e+02 4.284107295910547286e+00 4.101956378124444136e+00 1.504809572732226583e-02 5.931260228323725237e+00
4.000000000000000000e+03 5.700000000000000000e+02 4.290047207334877655e+00 4.101313241240955421e+00 -1.536406547670454183e-02 5.935108372932051957e+00
4.000000000000000000e+03 5.725000000000000000e+02 4.283927762436465336e+00 4.101979826198959067e+00 1.568358547355863317e-02 5.931148416889469033e+00
4.000000000000000000e+03 5.750000000000000000e+02 4.290232897366677456e+00 4.101288301621228705e+00 -1.600665561961802166e-02 5.935227060499585150e+00
