# z, uu, uv, uw, vv, vw, ww, tke
7.650000000000000000e+02 3.253020593703360719e-01 1.852498797322835178e-02 -2.347444809295463550e-02 3.409677520845671439e-01 2.490492189118939659e-02 5.380539598418696556e-01 6.021618856483864635e-01
7.725000000000000000e+02 3.254442147148510212e-01 1.919307607426684256e-02 -2.306495152119314093e-02 3.425669857901038062e-01 2.429251180781357919e-02 5.313872888893896862e-01 5.996992446971722845e-01
7.800000000000000000e+02 3.255419746572384976e-01 1.993114058690566293e-02 -2.268192711136768694e-02 3.443098992313690654e-01 2.369021078173889558e-02 5.246840287511987944e-01 5.972679513199031787e-01
7.875000000000000000e+02 3.256381975586675193e-01 2.051338948265360104e-02 -2.227511042172905520e-02 3.461202482633889410e-01 2.309913278432085965e-02 5.179418041404192374e-01 5.948501249812379044e-01
7.950000000000000000e+02 3.258793921986413156e-01 2.120677452082585929e-02 -2.189156290377780936e-02 3.479085608359572812e-01 2.251047239234628058e-02 5.111639436915524914e-01 5.924759483630754886e-01
8.025000000000000000e+02 3.265195076401609109e-01 2.194016520646396504e-02 -2.147918515342792101e-02 3.496062637879439050e-01 2.195367109268209216e-02 5.042589777227576286e-01 5.901923745754311668e-01
8.100000000000000000e+02 3.272525952668433602e-01 2.254865131486658361e-02 -2.106826904366104411e-02 3.512719338153260651e-01 2.136607329718412385e-02 4.972281562759749418e-01 5.878763426790721836e-01
8.175000000000000000e+02 3.280883310373010620e-01 2.299510447843577249e-02 -2.065271662838137970e-02 3.530037774254775607e-01 2.081003371223306281e-02 4.900743678567154871e-01 5.855832381597469993e-01
8.250000000000000000e+02 3.289814821336511930e-01 2.322172937943713100e-02 -2.022917791035421659e-02 3.546089658091499119e-01 2.023167896444628619e-02 4.828000286070551761e-01 5.831952382749281405e-01
8.325000000000000000e+02 3.301878194888217544e-01 2.342712818168746908e-02 -1.981879976492497558e-02 3.560742607211431210e-01 1.969274604516052865e-02 4.754653707890678094e-01 5.808637254995163701e-01
8.400000000000000000e+02 3.311772864114970183e-01 2.362767345142098921e-02 -1.940593815669641731e-02 3.576849014233956514e-01 1.914285908297811561e-02 4.680887892109601989e-01 5.784754885229264065e-01
8.475000000000000000e+02 3.322166100721591908e-01 2.391537123602771250e-02 -1.898791492549758986e-02 3.596213980862915660e-01 1.860376025472026615e-02 4.605881299170359044e-01 5.762130690377433861e-01
8.550000000000000000e+02 3.337124772734759715e-01 2.428363883613236449e-02 -1.855543676872587269e-02 3.618503645648949441e-01 1.808296145424283588e-02 4.529150245076405401e-01 5.742389331730057833e-01
8.625000000000000000e+02 3.353900483894073914e-01 2.479853277937645040e-02 -1.812607059325229558e-02 3.642438187786853909e-01 1.757890767538484653e-02 4.451730573715313444e-01 5.724034622698120911e-01
8.700000000000000000e+02 3.371721305593293749e-01 2.520374384385105221e-02 -1.769631691105404830e-02 3.663719903945897305e-01 1.707842655039575053e-02 4.372530465557774026e-01 5.703985837548481985e-01
8.775000000000000000e+02 3.395112705939050124e-01 2.556880368792740360e-02 -1.727838789135188735e-02 3.683798629042567274e-01 1.659516258138793096e-02 4.292107400717179999e-01 5.685509367849398421e-01
8.850000000000000000e+02 3.419787524880832930e-01 2.573509267360005875e-02 -1.686276358996839989e-02 3.705604435361398719e-01 1.614840924225708491e-02 4.210330819493780519e-01 5.667861389868005251e-01
8.925000000000000000e+02 3.446065724622224824e-01 2.603726115662820945e-02 -1.646465634318995674e-02 3.727876610781289957e-01 1.568803815864015794e-02 4.127079631272790317e-01 5.650510983338152826e-01
